"rt","riskLiteracy","deal","delay","odd","subvalue","value","timesseen","age","gender","income","job","pnum"
8419,3,"in 6 months 100%","in 6 months","100%",29375,"40000",5,18,"Female",10000,"Law Clerk",19
2545,3,"in 1 month 100%","in 1 month","100%",39375,"40000",5,18,"Female",10000,"Law Clerk",19
2276,3,"in 1 month 40%","in 1 month","40%",20625,"40000",5,18,"Female",10000,"Law Clerk",19
2298,3,"in 6 months 10%","in 6 months","10%",625,"40000",5,18,"Female",10000,"Law Clerk",19
10292,3,"in 2 years 40%","in 2 years","40%",1875,"40000",5,18,"Female",10000,"Law Clerk",19
3124,3,"in 1 month 80%","in 1 month","80%",29375,"40000",5,18,"Female",10000,"Law Clerk",19
4486,3,"in 2 years 100%","in 2 years","100%",29375,"40000",5,18,"Female",10000,"Law Clerk",19
3424,3,"in 1 month 25%","in 1 month","25%",8125,"40000",5,18,"Female",10000,"Law Clerk",19
3360,3,"in 5 years 40%","in 5 years","40%",5625,"40000",5,18,"Female",10000,"Law Clerk",19
5561,3,"in 2 years 80%","in 2 years","80%",9375,"40000",5,18,"Female",10000,"Law Clerk",19
17575,3,"in 5 years 25%","in 5 years","25%",4375,"40000",5,18,"Female",10000,"Law Clerk",19
3126,3,"immediately 100%","immediately","100%",39375,"40000",5,18,"Female",10000,"Law Clerk",19
5587,3,"immediately 10%","immediately","10%",625,"40000",5,18,"Female",10000,"Law Clerk",19
2667,3,"in 6 months 40%","in 6 months","40%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
6112,3,"in 1 month 25%","in 1 month","25%",87.5,"800",5,18,"Female",10000,"Law Clerk",19
3115,3,"in 1 month 100%","in 1 month","100%",787.5,"800",5,18,"Female",10000,"Law Clerk",19
1411,3,"immediately 10%","immediately","10%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1213,3,"in 2 years 40%","in 2 years","40%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
4108,3,"in 1 month 80%","in 1 month","80%",487.5,"800",5,18,"Female",10000,"Law Clerk",19
2194,3,"in 2 years 25%","in 2 years","25%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1410,3,"in 5 years 40%","in 5 years","40%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1558,3,"in 2 years 80%","in 2 years","80%",312.5,"800",5,18,"Female",10000,"Law Clerk",19
1569,3,"in 5 years 25%","in 5 years","25%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
2866,3,"immediately 100%","immediately","100%",787.5,"800",5,18,"Female",10000,"Law Clerk",19
3941,3,"immediately 40%","immediately","40%",37.5,"800",5,18,"Female",10000,"Law Clerk",19
2879,3,"in 5 years 80%","in 5 years","80%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1674,3,"in 6 months 80%","in 6 months","80%",462.5,"800",5,18,"Female",10000,"Law Clerk",19
1859,3,"immediately 25%","immediately","25%",62.5,"800",5,18,"Female",10000,"Law Clerk",19
4133,3,"in 1 month 40%","in 1 month","40%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1600,3,"in 6 months 25%","in 6 months","25%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
1509,3,"in 2 years 10%","in 2 years","10%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
2816,3,"in 5 years 10%","in 5 years","10%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
2988,3,"in 6 months 100%","in 6 months","100%",587.5,"800",5,18,"Female",10000,"Law Clerk",19
3552,3,"in 5 years 100%","in 5 years","100%",212.5,"800",5,18,"Female",10000,"Law Clerk",19
1245,3,"in 1 month 10%","in 1 month","10%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
3372,3,"immediately 80%","immediately","80%",437.5,"800",5,18,"Female",10000,"Law Clerk",19
3524,3,"in 2 years 100%","in 2 years","100%",537.5,"800",5,18,"Female",10000,"Law Clerk",19
3974,3,"in 6 months 10%","in 6 months","10%",12.5,"800",5,18,"Female",10000,"Law Clerk",19
3779,2,"in 5 years 25%","in 5 years","25%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2179,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
3353,2,"in 6 months 100%","in 6 months","100%",39375,"40000",5,20,"Female",4538,"Facility Attendant ",20
2197,2,"in 2 years 40%","in 2 years","40%",5625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2955,2,"in 1 month 80%","in 1 month","80%",20625,"40000",5,20,"Female",4538,"Facility Attendant ",20
655524,2,"immediately 10%","immediately","10%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
6327,2,"in 6 months 40%","in 6 months","40%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2431,2,"in 1 month 10%","in 1 month","10%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2182,2,"immediately 100%","immediately","100%",39375,"40000",5,20,"Female",4538,"Facility Attendant ",20
2394,2,"immediately 40%","immediately","40%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2076,2,"in 5 years 10%","in 5 years","10%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
3238,2,"in 5 years 100%","in 5 years","100%",39375,"40000",5,20,"Female",4538,"Facility Attendant ",20
2619,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
3081,2,"immediately 80%","immediately","80%",19375,"40000",5,20,"Female",4538,"Facility Attendant ",20
1553,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
3992,2,"in 2 years 100%","in 2 years","100%",39375,"40000",5,20,"Female",4538,"Facility Attendant ",20
3137,2,"in 5 years 40%","in 5 years","40%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
1955,2,"in 1 month 40%","in 1 month","40%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2279,2,"immediately 25%","immediately","25%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
1552,2,"in 6 months 25%","in 6 months","25%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
2157,2,"in 6 months 10%","in 6 months","10%",625,"40000",5,20,"Female",4538,"Facility Attendant ",20
10531,2,"in 6 months 80%","in 6 months","80%",19375,"40000",5,20,"Female",4538,"Facility Attendant ",20
11782,2,"in 5 years 80%","in 5 years","80%",19375,"40000",5,20,"Female",4538,"Facility Attendant ",20
8227,2,"in 1 month 100%","in 1 month","100%",39375,"40000",5,20,"Female",4538,"Facility Attendant ",20
2689,2,"in 2 years 80%","in 2 years","80%",20625,"40000",5,20,"Female",4538,"Facility Attendant ",20
6091,2,"in 6 months 10%","in 6 months","10%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
19345,2,"in 6 months 80%","in 6 months","80%",412.5,"800",5,20,"Female",4538,"Facility Attendant ",20
1602,2,"immediately 10%","immediately","10%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
4231,2,"in 6 months 25%","in 6 months","25%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2028,2,"in 5 years 10%","in 5 years","10%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
7308,2,"in 1 month 10%","in 1 month","10%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
1901,2,"immediately 40%","immediately","40%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
1943,2,"in 2 years 40%","in 2 years","40%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
3608,2,"immediately 80%","immediately","80%",212.5,"800",5,20,"Female",4538,"Facility Attendant ",20
1807,2,"in 1 month 100%","in 1 month","100%",787.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2494,2,"immediately 100%","immediately","100%",787.5,"800",5,20,"Female",4538,"Facility Attendant ",20
3112,2,"in 1 month 40%","in 1 month","40%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2473,2,"in 5 years 100%","in 5 years","100%",787.5,"800",5,20,"Female",4538,"Facility Attendant ",20
8575,2,"immediately 25%","immediately","25%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
3361,2,"in 6 months 40%","in 6 months","40%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
5031,2,"in 5 years 80%","in 5 years","80%",37.5,"800",5,20,"Female",4538,"Facility Attendant ",20
4392,2,"in 2 years 25%","in 2 years","25%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
8065,2,"in 5 years 40%","in 5 years","40%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2656,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
3619,2,"in 1 month 80%","in 1 month","80%",212.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2772,2,"in 2 years 100%","in 2 years","100%",687.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2124,2,"in 5 years 25%","in 5 years","25%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
1527,2,"in 1 month 25%","in 1 month","25%",12.5,"800",5,20,"Female",4538,"Facility Attendant ",20
3692,2,"in 6 months 100%","in 6 months","100%",787.5,"800",5,20,"Female",4538,"Facility Attendant ",20
2974,2,"in 2 years 80%","in 2 years","80%",137.5,"800",5,20,"Female",4538,"Facility Attendant ",20
4849,2,"in 1 month 80%","in 1 month","80%",712.5,"800",5,20,"Female",20000,"CNA",21
7943,2,"in 6 months 100%","in 6 months","100%",787.5,"800",5,20,"Female",20000,"CNA",21
10103,2,"in 6 months 40%","in 6 months","40%",162.5,"800",5,20,"Female",20000,"CNA",21
28616,2,"in 6 months 25%","in 6 months","25%",112.5,"800",5,20,"Female",20000,"CNA",21
5655,2,"in 5 years 40%","in 5 years","40%",87.5,"800",5,20,"Female",20000,"CNA",21
4444,2,"in 1 month 40%","in 1 month","40%",237.5,"800",5,20,"Female",20000,"CNA",21
4626,2,"in 6 months 10%","in 6 months","10%",37.5,"800",5,20,"Female",20000,"CNA",21
3505,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,20,"Female",20000,"CNA",21
3497,2,"immediately 40%","immediately","40%",412.5,"800",5,20,"Female",20000,"CNA",21
5302,2,"in 2 years 80%","in 2 years","80%",387.5,"800",5,20,"Female",20000,"CNA",21
13554,2,"in 2 years 25%","in 2 years","25%",112.5,"800",5,20,"Female",20000,"CNA",21
7026,2,"in 1 month 100%","in 1 month","100%",787.5,"800",5,20,"Female",20000,"CNA",21
5949,2,"in 1 month 10%","in 1 month","10%",12.5,"800",5,20,"Female",20000,"CNA",21
3606,2,"in 6 months 80%","in 6 months","80%",762.5,"800",5,20,"Female",20000,"CNA",21
3610,2,"immediately 100%","immediately","100%",787.5,"800",5,20,"Female",20000,"CNA",21
9033,2,"immediately 80%","immediately","80%",387.5,"800",5,20,"Female",20000,"CNA",21
7203,2,"immediately 10%","immediately","10%",37.5,"800",5,20,"Female",20000,"CNA",21
3787,2,"in 1 month 25%","in 1 month","25%",212.5,"800",5,20,"Female",20000,"CNA",21
4748,2,"in 2 years 40%","in 2 years","40%",37.5,"800",5,20,"Female",20000,"CNA",21
4480,2,"in 5 years 80%","in 5 years","80%",212.5,"800",5,20,"Female",20000,"CNA",21
6301,2,"in 5 years 10%","in 5 years","10%",12.5,"800",5,20,"Female",20000,"CNA",21
3310,2,"immediately 25%","immediately","25%",187.5,"800",5,20,"Female",20000,"CNA",21
4067,2,"in 5 years 25%","in 5 years","25%",62.5,"800",5,20,"Female",20000,"CNA",21
3160,2,"in 2 years 100%","in 2 years","100%",587.5,"800",5,20,"Female",20000,"CNA",21
3024,2,"in 5 years 100%","in 5 years","100%",537.5,"800",5,20,"Female",20000,"CNA",21
2784,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,20,"Female",20000,"CNA",21
3116,2,"immediately 25%","immediately","25%",10625,"40000",5,20,"Female",20000,"CNA",21
2619,2,"in 2 years 40%","in 2 years","40%",25625,"40000",5,20,"Female",20000,"CNA",21
2745,2,"in 5 years 40%","in 5 years","40%",10625,"40000",5,20,"Female",20000,"CNA",21
2550,2,"in 1 month 10%","in 1 month","10%",625,"40000",5,20,"Female",20000,"CNA",21
4896,2,"in 1 month 80%","in 1 month","80%",20625,"40000",5,20,"Female",20000,"CNA",21
2864,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,20,"Female",20000,"CNA",21
4100,2,"in 2 years 100%","in 2 years","100%",39375,"40000",5,20,"Female",20000,"CNA",21
4492,2,"in 6 months 40%","in 6 months","40%",15625,"40000",5,20,"Female",20000,"CNA",21
2982,2,"in 1 month 40%","in 1 month","40%",20625,"40000",5,20,"Female",20000,"CNA",21
2917,2,"in 6 months 10%","in 6 months","10%",625,"40000",5,20,"Female",20000,"CNA",21
2786,2,"in 5 years 10%","in 5 years","10%",625,"40000",5,20,"Female",20000,"CNA",21
4279,2,"in 6 months 80%","in 6 months","80%",30625,"40000",5,20,"Female",20000,"CNA",21
4961,2,"in 6 months 100%","in 6 months","100%",36875,"40000",5,20,"Female",20000,"CNA",21
4274,2,"in 1 month 100%","in 1 month","100%",29375,"40000",5,20,"Female",20000,"CNA",21
3012,2,"immediately 100%","immediately","100%",39375,"40000",5,20,"Female",20000,"CNA",21
2950,2,"in 5 years 25%","in 5 years","25%",625,"40000",5,20,"Female",20000,"CNA",21
4370,2,"in 2 years 80%","in 2 years","80%",30625,"40000",5,20,"Female",20000,"CNA",21
4892,2,"in 5 years 80%","in 5 years","80%",11875,"40000",5,20,"Female",20000,"CNA",21
5280,2,"immediately 80%","immediately","80%",21875,"40000",5,20,"Female",20000,"CNA",21
2186,2,"immediately 10%","immediately","10%",625,"40000",5,20,"Female",20000,"CNA",21
3418,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,20,"Female",20000,"CNA",21
3682,2,"in 5 years 100%","in 5 years","100%",38125,"40000",5,20,"Female",20000,"CNA",21
3016,2,"immediately 40%","immediately","40%",15625,"40000",5,20,"Female",20000,"CNA",21
2824,2,"in 6 months 25%","in 6 months","25%",625,"40000",5,20,"Female",20000,"CNA",21
4672,2,"in 6 months 10%","in 6 months","10%",625,"40000",5,21,"Male",10000,"Sale Associate",22
3386,2,"in 5 years 80%","in 5 years","80%",28125,"40000",5,21,"Male",10000,"Sale Associate",22
3596,2,"immediately 25%","immediately","25%",625,"40000",5,21,"Male",10000,"Sale Associate",22
2129,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,21,"Male",10000,"Sale Associate",22
30204,2,"immediately 80%","immediately","80%",31875,"40000",5,21,"Male",10000,"Sale Associate",22
20842,2,"in 5 years 40%","in 5 years","40%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1255,2,"immediately 40%","immediately","40%",625,"40000",5,21,"Male",10000,"Sale Associate",22
3967,2,"in 1 month 100%","in 1 month","100%",39375,"40000",5,21,"Male",10000,"Sale Associate",22
33042,2,"in 6 months 25%","in 6 months","25%",625,"40000",5,21,"Male",10000,"Sale Associate",22
2218,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,21,"Male",10000,"Sale Associate",22
2141,2,"in 2 years 100%","in 2 years","100%",29375,"40000",5,21,"Male",10000,"Sale Associate",22
1841,2,"in 1 month 40%","in 1 month","40%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1614,2,"in 6 months 100%","in 6 months","100%",39375,"40000",5,21,"Male",10000,"Sale Associate",22
1501,2,"in 5 years 10%","in 5 years","10%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1565,2,"in 1 month 80%","in 1 month","80%",36875,"40000",5,21,"Male",10000,"Sale Associate",22
6830,2,"in 5 years 100%","in 5 years","100%",20625,"40000",5,21,"Male",10000,"Sale Associate",22
5766,2,"in 5 years 25%","in 5 years","25%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1788,2,"in 6 months 80%","in 6 months","80%",34375,"40000",5,21,"Male",10000,"Sale Associate",22
9716,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1720,2,"immediately 100%","immediately","100%",39375,"40000",5,21,"Male",10000,"Sale Associate",22
4289,2,"in 2 years 80%","in 2 years","80%",34375,"40000",5,21,"Male",10000,"Sale Associate",22
13424,2,"in 2 years 40%","in 2 years","40%",1875,"40000",5,21,"Male",10000,"Sale Associate",22
1720,2,"immediately 10%","immediately","10%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1094,2,"in 6 months 40%","in 6 months","40%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1344,2,"in 1 month 10%","in 1 month","10%",625,"40000",5,21,"Male",10000,"Sale Associate",22
1420,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1452,2,"in 1 month 25%","in 1 month","25%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1184,2,"in 2 years 25%","in 2 years","25%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
2100,2,"in 1 month 80%","in 1 month","80%",387.5,"800",5,21,"Male",10000,"Sale Associate",22
1575,2,"immediately 100%","immediately","100%",787.5,"800",5,21,"Male",10000,"Sale Associate",22
9324,2,"in 2 years 40%","in 2 years","40%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
7222,2,"in 1 month 100%","in 1 month","100%",687.5,"800",5,21,"Male",10000,"Sale Associate",22
2913,2,"immediately 80%","immediately","80%",687.5,"800",5,21,"Male",10000,"Sale Associate",22
9383,2,"in 6 months 10%","in 6 months","10%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1211,2,"in 5 years 25%","in 5 years","25%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1455,2,"in 5 years 100%","in 5 years","100%",87.5,"800",5,21,"Male",10000,"Sale Associate",22
1144,2,"in 1 month 40%","in 1 month","40%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1270,2,"in 6 months 40%","in 6 months","40%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
881,2,"in 6 months 100%","in 6 months","100%",312.5,"800",5,21,"Male",10000,"Sale Associate",22
2003,2,"in 2 years 80%","in 2 years","80%",37.5,"800",5,21,"Male",10000,"Sale Associate",22
1371,2,"in 2 years 100%","in 2 years","100%",87.5,"800",5,21,"Male",10000,"Sale Associate",22
11842,2,"in 5 years 10%","in 5 years","10%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1259,2,"immediately 10%","immediately","10%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1513,2,"immediately 25%","immediately","25%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
2382,2,"in 6 months 80%","in 6 months","80%",187.5,"800",5,21,"Male",10000,"Sale Associate",22
1737,2,"in 1 month 10%","in 1 month","10%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
1450,2,"in 5 years 40%","in 5 years","40%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
2027,2,"in 5 years 80%","in 5 years","80%",37.5,"800",5,21,"Male",10000,"Sale Associate",22
950,2,"in 6 months 25%","in 6 months","25%",12.5,"800",5,21,"Male",10000,"Sale Associate",22
2840,2,"immediately 40%","immediately","40%",37.5,"800",5,21,"Male",10000,"Sale Associate",22
2026,2,"in 6 months 10%","in 6 months","10%",12.5,"800",5,19,"Female",0,"barista",24
2498,2,"in 1 month 40%","in 1 month","40%",37.5,"800",5,19,"Female",0,"barista",24
2993,2,"in 1 month 25%","in 1 month","25%",12.5,"800",5,19,"Female",0,"barista",24
1694,2,"in 5 years 100%","in 5 years","100%",387.5,"800",5,19,"Female",0,"barista",24
2649,2,"immediately 100%","immediately","100%",787.5,"800",5,19,"Female",0,"barista",24
3520,2,"in 6 months 100%","in 6 months","100%",787.5,"800",5,19,"Female",0,"barista",24
4018,2,"in 5 years 25%","in 5 years","25%",12.5,"800",5,19,"Female",0,"barista",24
2367,2,"in 6 months 80%","in 6 months","80%",487.5,"800",5,19,"Female",0,"barista",24
1934,2,"in 1 month 10%","in 1 month","10%",12.5,"800",5,19,"Female",0,"barista",24
1769,2,"in 2 years 80%","in 2 years","80%",687.5,"800",5,19,"Female",0,"barista",24
1825,2,"in 2 years 100%","in 2 years","100%",787.5,"800",5,19,"Female",0,"barista",24
2569,2,"in 5 years 40%","in 5 years","40%",12.5,"800",5,19,"Female",0,"barista",24
2319,2,"in 2 years 25%","in 2 years","25%",12.5,"800",5,19,"Female",0,"barista",24
2445,2,"in 2 years 40%","in 2 years","40%",12.5,"800",5,19,"Female",0,"barista",24
1929,2,"immediately 10%","immediately","10%",12.5,"800",5,19,"Female",0,"barista",24
1811,2,"in 1 month 80%","in 1 month","80%",787.5,"800",5,19,"Female",0,"barista",24
1746,2,"immediately 40%","immediately","40%",12.5,"800",5,19,"Female",0,"barista",24
1980,2,"in 5 years 80%","in 5 years","80%",187.5,"800",5,19,"Female",0,"barista",24
2006,2,"in 1 month 100%","in 1 month","100%",787.5,"800",5,19,"Female",0,"barista",24
1879,2,"immediately 25%","immediately","25%",12.5,"800",5,19,"Female",0,"barista",24
2504,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,19,"Female",0,"barista",24
2867,2,"immediately 80%","immediately","80%",687.5,"800",5,19,"Female",0,"barista",24
1949,2,"in 6 months 25%","in 6 months","25%",12.5,"800",5,19,"Female",0,"barista",24
3185,2,"in 6 months 40%","in 6 months","40%",12.5,"800",5,19,"Female",0,"barista",24
